customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,monthlycharges_per_tenure,has_internet_service,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
9435-JMLSX,False,1.5729808767233588,0.7091987091519689,1.661309613938012,0,1.1958333333333333,1,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
3352-ALMCK,False,0.3106496014024181,1.259253516206956,0.8057302056608617,0,2.503658536585366,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True
5312-IRCFR,False,1.2879383306831464,0.9335413041743955,1.632543778072056,0,1.4284615384615384,1,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False
5294-IMHHT,False,0.8400143297628127,1.0963974101906757,1.2185850763663446,0,1.8101851851851851,1,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False
8802-UNOJF,True,-0.8295205827584317,0.6327560471443273,-0.5534831347805672,1,6.446153846153846,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
6313-GIDIT,True,0.8400143297628127,-0.3427187919531868,0.2522251889062571,1,1.0083333333333333,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
6176-YJWAS,False,1.6137012404433893,1.1030445981913404,2.133020753575681,0,1.3417808219178082,1,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False
5310-NOOVA,False,0.5549717837226001,-1.4893587220678117,-0.6076591602717846,0,0.42446808510638295,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
4526-EXKKN,False,0.3106496014024181,-1.3348116010523623,-0.5781206427056684,0,0.6000000000000001,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
5311-IHLEI,False,-0.8295205827584317,-0.4590445819648154,-0.7406928724193296,0,3.9192307692307695,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
3987-KQDDU,False,-0.9516816739185228,0.36022133911708304,-0.7160553644942284,0,7.56,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3404-JNXAX,False,0.758573602322752,0.531386430134194,0.8095936141616616,0,1.5528846153846154,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
5131-PONJI,False,0.6771328748826912,0.8521132511662559,0.9763824782961957,0,1.808,1,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False
2845-AFFTX,True,0.35136996512244845,1.1645310871974868,0.8724678279346801,1,2.376190476190476,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
3489-VSFRD,False,0.9621754209229036,-0.1499503399339166,0.44128936262540336,0,1.0570175438596492,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
3345-JHUEO,False,-1.1552834925186746,-1.481049737066981,-0.9835577690896156,0,4.04,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
5815-HGGHV,False,-0.5037576729981889,-0.020330173920958795,-0.4454401564781966,0,3.054761904761905,1,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True
5260-UMPWX,False,-0.2594354906780068,-1.479387940066815,-0.7900561947495504,0,0.75,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
2249-YPRNG,False,-0.5037576729981889,1.3656085242175875,-0.019273083909957432,1,5.04047619047619,1,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7410-YTJIK,False,-1.0331224013585834,0.35523594811658493,-0.7958844224307572,1,9.43125,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4626-GYCZP,False,-1.0331224013585834,0.966777244177718,-0.7275131302766007,1,11.73125,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
5649-RXQTV,False,0.758573602322752,1.1379423351948288,1.216355337745883,0,1.9038461538461537,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2674-MIAHT,False,-1.1552834925186746,0.5164302571326987,-0.865006319665069,0,16.06,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2576-HXMPA,False,-1.2774445836787656,-1.502653098069141,-0.9995191653529202,0,9.775,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
7587-AOVVU,False,-0.21871512695797646,1.1961052302006432,0.22529171250068047,0,3.5982142857142856,1,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
5590-BYNII,False,-0.4223169455581282,1.1961052302006432,-0.08314074558318146,1,4.380434782608695,1,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
6898-MDLZW,False,-0.8295205827584317,-0.3659839499555126,-0.7217511324554076,0,4.134615384615385,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
3237-AJGEH,False,-1.1960038562387048,-1.1221015850310987,-0.9661834691460179,1,7.75,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4707-YNOQA,False,0.06632741908223598,-1.3015756610490399,-0.6031996830308611,0,0.7314285714285714,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
9357-UJRUN,False,-0.3408762181180675,-0.2130986259402292,-0.41345113409157314,0,2.334,1,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
1591-NFNLQ,False,0.758573602322752,0.5064594751317021,0.8649838537531307,1,1.5384615384615385,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8648-PFRMP,True,-0.748079855318371,-0.6119299059800988,-0.7111322782332089,0,3.0900000000000003,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
7663-CUXZB,False,1.0843365120829946,1.6281724502438353,1.8888533363251256,0,1.8958333333333333,1,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0258-NOKBL,False,-1.1960038562387048,0.8521132511662559,-0.8896217509701657,0,22.6,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1163-VIPRI,False,1.3286586944031769,1.48027251722905,2.2316149385160955,0,1.656060606060606,1,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
2815-CPTUL,True,-1.1145631287986442,0.18240906009930805,-0.861606520184365,1,11.708333333333334,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
9348-ROUAI,False,1.0843365120829946,0.8487896571659234,1.2851902389201355,0,1.505,1,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
9443-JUBUO,False,1.6137012404433893,0.016229360082695727,0.9694062663747517,0,0.8938356164383562,1,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0596-BQCEQ,False,1.2064976032430856,1.1761636661986499,1.7661294057197154,1,1.5896825396825398,1,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1481-ZUWZA,False,-0.1779947632379461,0.9883806051798778,0.16606014102841635,1,3.2586206896551726,1,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
3043-TYBNO,False,-1.1960038562387048,-0.13665596393258767,-0.9212133941967068,0,15.1625,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
4830-FAXFM,False,-0.5444780367182193,-1.3514295710540236,-0.8142300936545557,0,1.205,0,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
5906-BFOZT,False,-1.2774445836787656,-1.504314895069307,-0.9995412419729249,0,9.75,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
2960-NKRSO,False,-0.3408762181180675,0.7042133181514708,-0.07777612692207066,0,3.438,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
8996-ZROXE,True,1.002895784642934,-0.3742929349563432,0.3322529364228271,0,0.9224137931034483,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False
5598-IKHQQ,False,1.6137012404433893,-1.3065610520495383,-0.1840529756240756,0,0.34863013698630135,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0397-ZXWQF,False,1.4100994218432374,-1.4710789550659844,-0.37634033586388926,0,0.3014705882352941,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
5266-PFRQK,False,0.7992939660427822,-1.4594463760648215,-0.5350050038367413,0,0.39339622641509436,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
4674-HGNUA,False,1.5729808767233588,0.8354952811645946,1.8428898134756087,0,1.2486111111111111,1,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
6765-MBQNU,False,-0.2594354906780068,-1.288281285047711,-0.7061208854921713,0,0.9629629629629629,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
9786-IJYDL,False,0.10704778280226633,1.609892683242008,0.7200287668031172,0,3.1444444444444444,1,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
1303-SRDOK,False,0.9214550572028734,0.142525932095321,0.6884812768165851,0,1.2330357142857142,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
3769-MHZNV,False,0.025607055362205634,-1.4843733310673135,-0.7121698793734238,0,0.5911764705882353,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
6295-OSINB,False,1.6137012404433893,1.4919050962302134,2.4712345720457094,0,1.502054794520548,1,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
3308-MHOOC,False,-1.2774445836787656,-1.5142856770703037,-0.9996737016929523,0,9.6,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
